iteracao;melhor_custo;
626;58157,11723;
627;58157,11723;
628;58157,11723;
629;58157,11723;
630;58157,11723;
631;58157,11723;
632;58157,11723;
633;58157,11723;
634;58157,11723;
635;58157,11723;
636;58157,11723;
637;58157,11723;
638;57967,96643;
639;57967,96643;
640;57967,96643;
641;57967,96643;
642;57967,96643;
643;57967,96643;
644;57967,96643;
645;57967,96643;
646;57967,96643;
647;57967,96643;
648;57967,96643;
649;57967,96643;
650;57967,96643;
651;57967,96643;
652;57967,96643;
653;57967,96643;
654;57967,96643;
655;57967,96643;
656;57967,96643;
657;57967,96643;
658;57967,96643;
659;57967,96643;
660;57967,96643;
661;57697,68026;
662;57697,68026;
663;57697,68026;
664;57697,68026;
665;57697,68026;
666;57697,68026;
667;57697,68026;
668;57697,68026;
669;57697,68026;
670;57697,68026;
671;57697,68026;
672;57697,68026;
673;57697,68026;
674;57697,68026;
675;57697,68026;
676;57697,68026;
677;57697,68026;
678;57697,68026;
679;57697,68026;
680;57697,68026;
681;57697,68026;
682;57697,68026;
683;57697,68026;
684;57697,68026;
685;57697,68026;
686;57697,68026;
687;57697,68026;
688;57697,68026;
689;57697,68026;
690;57697,68026;
691;57697,68026;
692;57697,68026;
693;57697,68026;
694;57697,68026;
695;57697,68026;
696;57697,68026;
697;57697,68026;
698;57697,68026;
699;57697,68026;
700;57697,68026;
701;57697,68026;
702;57697,68026;
703;57697,68026;
704;57697,68026;
705;57697,68026;
706;57697,68026;
707;57697,68026;
708;57697,68026;
709;57697,68026;
710;57697,68026;
711;57697,68026;
712;57697,68026;
713;57697,68026;
714;57697,68026;
715;57697,68026;
716;57697,68026;
717;57697,68026;
718;57697,68026;
719;57697,68026;
720;57697,68026;
721;57697,68026;
722;57697,68026;
723;57697,68026;
724;57697,68026;
725;57697,68026;
726;57697,68026;
727;57697,68026;
728;57697,68026;
729;57697,68026;
730;57697,68026;
731;57697,68026;
732;57697,68026;
733;57697,68026;
734;57697,68026;
735;57697,68026;
736;57697,68026;
737;57697,68026;
738;57697,68026;
739;57697,68026;
740;57697,68026;
741;57697,68026;
742;57697,68026;
743;57697,68026;
744;57697,68026;
745;57697,68026;
746;57697,68026;
747;57697,68026;
748;57697,68026;
749;57697,68026;
750;57697,68026;
751;57697,68026;
752;57697,68026;
753;57697,68026;
754;57697,68026;
755;57697,68026;
756;57697,68026;
757;57697,68026;
758;57697,68026;
759;57697,68026;
760;57697,68026;
761;57697,68026;
762;57697,68026;
763;57697,68026;
764;57697,68026;
765;57697,68026;
766;57697,68026;
767;57697,68026;
768;57697,68026;
769;57697,68026;
770;57697,68026;
771;57697,68026;
772;57697,68026;
773;57697,68026;
774;57697,68026;
775;57697,68026;
776;57697,68026;
777;57697,68026;
778;57697,68026;
779;57697,68026;
780;57697,68026;
781;57697,68026;
782;57697,68026;
783;57697,68026;
784;57697,68026;
785;57697,68026;
786;57697,68026;
787;57697,68026;
788;57697,68026;
789;57697,68026;
790;57697,68026;
791;57697,68026;
792;57697,68026;
793;57697,68026;
794;57697,68026;
795;57697,68026;
796;57697,68026;
797;57697,68026;
798;57697,68026;
799;57697,68026;
800;57697,68026;
801;57697,68026;
802;57697,68026;
803;57697,68026;
804;57697,68026;
805;57697,68026;
806;57697,68026;
807;57697,68026;
808;57697,68026;
809;57697,68026;
810;57697,68026;
811;57697,68026;
812;57697,68026;
813;57094,31822;
814;57094,31822;
815;57094,31822;
816;57094,31822;
817;57094,31822;
818;57094,31822;
819;57094,31822;
820;57094,31822;
821;57094,31822;
822;57094,31822;
823;57094,31822;
824;57094,31822;
825;57094,31822;
826;57094,31822;
827;57094,31822;
828;57094,31822;
829;57094,31822;
830;57094,31822;
831;57094,31822;
832;57094,31822;
833;57094,31822;
834;57094,31822;
835;57094,31822;
836;57094,31822;
837;57094,31822;
838;57094,31822;
839;57094,31822;
840;57094,31822;
841;57094,31822;
842;57094,31822;
843;57094,31822;
844;57094,31822;
845;57094,31822;
846;57094,31822;
847;57094,31822;
848;57094,31822;
849;57094,31822;
850;57094,31822;
851;57094,31822;
852;57094,31822;
853;57094,31822;
854;57094,31822;
855;57094,31822;
856;57094,31822;
857;57094,31822;
858;57094,31822;
859;57094,31822;
860;57094,31822;
861;57094,31822;
862;57094,31822;
863;57094,31822;
864;57094,31822;
865;57094,31822;
866;57094,31822;
867;57094,31822;
868;57094,31822;
869;57094,31822;
870;57094,31822;
871;57094,31822;
872;57094,31822;
873;57094,31822;
874;57094,31822;
875;57094,31822;
876;57094,31822;
877;57094,31822;
878;57094,31822;
879;57094,31822;
880;57094,31822;
881;57094,31822;
882;57094,31822;
883;57094,31822;
884;57094,31822;
885;57094,31822;
886;57094,31822;
887;57094,31822;
888;57094,31822;
889;57094,31822;
890;57094,31822;
891;57094,31822;
892;57094,31822;
893;57094,31822;
894;57094,31822;
895;57094,31822;
896;57094,31822;
897;57094,31822;
898;57094,31822;
899;57094,31822;
900;57094,31822;
901;57094,31822;
902;57094,31822;
903;57094,31822;
904;57094,31822;
905;57094,31822;
906;57094,31822;
907;57094,31822;
908;57094,31822;
909;57094,31822;
910;57094,31822;
911;57094,31822;
912;57094,31822;
913;57094,31822;
914;57094,31822;
915;57094,31822;
916;57094,31822;
917;57094,31822;
918;57094,31822;
919;57094,31822;
920;57094,31822;
921;57094,31822;
922;57094,31822;
923;57094,31822;
924;57094,31822;
925;57094,31822;
926;57094,31822;
927;57094,31822;
928;57094,31822;
929;57094,31822;
930;57094,31822;
931;57094,31822;
932;57094,31822;
933;57094,31822;
934;57094,31822;
935;57094,31822;
936;57094,31822;
937;57094,31822;
938;57094,31822;
939;57094,31822;
940;57094,31822;
941;57094,31822;
942;57094,31822;
943;57094,31822;
944;57094,31822;
945;57094,31822;
946;57094,31822;
947;57094,31822;
948;57094,31822;
949;57094,31822;
950;57094,31822;
951;57094,31822;
952;57094,31822;
953;57094,31822;
954;57094,31822;
955;57094,31822;
956;57094,31822;
957;57094,31822;
958;57094,31822;
959;57094,31822;
960;57094,31822;
961;57094,31822;
962;57094,31822;
963;57094,31822;
964;57094,31822;
965;57094,31822;
966;57094,31822;
967;57094,31822;
968;57094,31822;
969;57094,31822;
970;57094,31822;
971;57094,31822;
972;57094,31822;
973;57094,31822;
974;57094,31822;
975;57094,31822;
976;57094,31822;
977;57094,31822;
978;57094,31822;
979;57094,31822;
980;57094,31822;
981;57094,31822;
982;57094,31822;
983;57094,31822;
984;57094,31822;
985;57094,31822;
986;57094,31822;
987;57094,31822;
988;57094,31822;
989;57094,31822;
990;57094,31822;
991;57094,31822;
992;57094,31822;
993;57094,31822;
994;57094,31822;
995;57094,31822;
996;57094,31822;
997;57094,31822;
998;57094,31822;
999;57094,31822;
1000;57094,31822;
1001;57094,31822;
1002;57094,31822;
1003;57094,31822;
1004;57094,31822;
1005;57094,31822;
1006;57094,31822;
1007;57094,31822;
1008;57094,31822;
1009;57094,31822;
1010;57094,31822;
1011;57094,31822;
1012;57094,31822;
1013;57094,31822;
1014;57094,31822;
1015;57094,31822;
1016;57094,31822;
1017;57094,31822;
1018;57094,31822;
1019;57094,31822;
1020;57094,31822;
1021;57094,31822;
1022;57094,31822;
1023;57094,31822;
1024;57094,31822;
1025;57094,31822;
1026;57094,31822;
1027;57094,31822;
1028;57094,31822;
1029;57094,31822;
1030;57094,31822;
1031;57094,31822;
1032;57094,31822;
1033;57094,31822;
1034;57094,31822;
1035;57094,31822;
1036;57094,31822;
1037;57094,31822;
1038;57094,31822;
1039;57094,31822;
1040;57094,31822;
1041;57094,31822;
1042;57094,31822;
1043;57094,31822;
1044;57094,31822;
1045;57094,31822;
1046;57094,31822;
1047;57094,31822;
1048;57094,31822;
1049;57094,31822;
1050;57094,31822;
1051;57094,31822;
1052;57094,31822;
1053;57094,31822;
1054;57094,31822;
1055;57094,31822;
1056;57094,31822;
1057;57094,31822;
1058;57094,31822;
1059;57094,31822;
1060;57094,31822;
1061;57094,31822;
1062;57094,31822;
1063;57094,31822;
1064;57094,31822;
1065;57094,31822;
1066;57094,31822;
1067;57094,31822;
1068;57094,31822;
1069;57094,31822;
1070;57094,31822;
1071;57094,31822;
1072;57094,31822;
1073;57094,31822;
1074;57094,31822;
1075;57094,31822;
1076;57094,31822;
1077;57094,31822;
1078;57094,31822;
1079;57094,31822;
1080;57094,31822;
1081;57094,31822;
1082;57094,31822;
1083;57094,31822;
1084;57094,31822;
1085;57094,31822;
1086;57094,31822;
1087;57094,31822;
1088;57094,31822;
1089;57094,31822;
1090;57094,31822;
1091;57094,31822;
1092;56981,82433;
1093;56981,82433;
1094;56981,82433;
1095;56981,82433;
1096;56981,82433;
1097;56981,82433;
1098;56981,82433;
1099;56981,82433;
1100;56981,82433;
1101;56981,82433;
1102;56981,82433;
1103;56981,82433;
1104;56981,82433;
1105;56981,82433;
1106;56981,82433;
1107;56981,82433;
1108;56981,82433;
1109;56981,82433;
1110;56981,82433;
1111;56981,82433;
1112;56981,82433;
1113;56981,82433;
1114;56981,82433;
1115;56981,82433;
1116;56981,82433;
1117;56981,82433;
1118;56981,82433;
1119;56981,82433;
1120;56981,82433;
1121;56981,82433;
1122;56981,82433;
1123;56981,82433;
1124;56981,82433;
1125;56981,82433;
1126;56981,82433;
1127;56981,82433;
1128;56981,82433;
1129;56981,82433;
1130;56981,82433;
1131;56981,82433;
1132;56981,82433;
1133;56981,82433;
1134;56981,82433;
1135;56981,82433;
1136;56981,82433;
1137;56981,82433;
1138;56981,82433;
1139;56981,82433;
1140;56981,82433;
1141;56981,82433;
1142;56981,82433;
1143;56981,82433;
1144;56981,82433;
1145;56981,82433;
1146;56981,82433;
1147;56981,82433;
1148;56981,82433;
1149;56981,82433;
1150;56981,82433;
1151;56981,82433;
1152;56981,82433;
1153;56981,82433;
1154;56981,82433;
1155;56981,82433;
1156;56981,82433;
1157;56981,82433;
1158;56981,82433;
1159;56981,82433;
1160;56981,82433;
1161;56981,82433;
1162;56981,82433;
1163;56981,82433;
1164;56981,82433;
1165;56981,82433;
1166;56981,82433;
1167;56981,82433;
1168;56981,82433;
1169;56981,82433;
1170;56981,82433;
1171;56981,82433;
1172;56981,82433;
1173;56981,82433;
1174;56981,82433;
1175;56981,82433;
1176;56981,82433;
1177;56981,82433;
1178;56981,82433;
1179;56981,82433;
1180;56981,82433;
1181;56981,82433;
1182;56981,82433;
1183;56981,82433;
1184;56981,82433;
1185;56981,82433;
1186;56981,82433;
1187;56981,82433;
1188;56981,82433;
1189;56981,82433;
1190;56981,82433;
1191;56981,82433;
1192;56981,82433;
1193;56981,82433;
1194;56981,82433;
1195;56981,82433;
1196;56981,82433;
1197;56981,82433;
1198;56981,82433;
1199;56981,82433;
1200;56981,82433;
1201;56981,82433;
1202;56981,82433;
1203;56981,82433;
1204;56981,82433;
1205;56981,82433;
1206;56981,82433;
1207;56981,82433;
1208;56981,82433;
1209;56981,82433;
1210;56981,82433;
1211;56981,82433;
1212;56981,82433;
1213;56981,82433;
1214;56981,82433;
1215;56981,82433;
1216;56981,82433;
1217;56981,82433;
1218;56981,82433;
1219;56981,82433;
1220;56981,82433;
1221;56981,82433;
1222;56981,82433;
1223;56981,82433;
1224;56981,82433;
1225;56981,82433;
1226;56981,82433;
1227;56981,82433;
1228;56981,82433;
1229;56981,82433;
1230;56981,82433;
1231;56981,82433;
1232;56981,82433;
1233;56981,82433;
1234;56981,82433;
1235;56981,82433;
1236;56981,82433;
1237;56981,82433;
1238;56981,82433;
1239;56981,82433;
1240;56981,82433;
1241;56981,82433;
1242;56981,82433;
1243;56981,82433;
1244;56981,82433;
1245;56981,82433;
1246;56981,82433;
1247;56981,82433;
1248;56981,82433;
1249;56981,82433;
1250;56981,82433;
1251;56981,82433;
1252;56981,82433;
1253;56981,82433;
1254;56981,82433;
1255;56981,82433;
1256;56981,82433;
1257;56981,82433;
1258;56981,82433;
1259;56981,82433;
1260;56981,82433;
1261;56981,82433;
1262;56981,82433;
1263;56981,82433;
1264;56981,82433;
1265;56981,82433;
1266;56981,82433;
1267;56981,82433;
1268;56981,82433;
1269;56981,82433;
1270;56981,82433;
1271;56981,82433;
1272;56981,82433;
1273;56981,82433;
1274;56981,82433;
1275;56981,82433;
1276;56981,82433;
1277;56981,82433;
1278;56981,82433;
1279;56981,82433;
1280;56981,82433;
1281;56981,82433;
1282;56981,82433;
1283;56981,82433;
1284;56981,82433;
1285;56981,82433;
1286;56981,82433;
1287;56981,82433;
1288;56981,82433;
1289;56981,82433;
1290;56981,82433;
1291;56981,82433;
1292;56981,82433;
1293;56981,82433;
1294;56981,82433;
1295;56981,82433;
1296;56981,82433;
1297;56981,82433;
1298;56981,82433;
1299;56981,82433;
1300;56981,82433;
1301;56981,82433;
1302;56981,82433;
1303;56981,82433;
1304;56981,82433;
1305;56981,82433;
1306;56981,82433;
1307;56981,82433;
1308;56981,82433;
1309;56981,82433;
1310;56981,82433;
1311;56981,82433;
1312;56981,82433;
1313;56981,82433;
1314;56981,82433;
1315;56981,82433;
1316;56981,82433;
1317;56981,82433;
1318;56981,82433;
1319;56981,82433;
1320;56981,82433;
1321;56981,82433;
1322;56981,82433;
1323;56981,82433;
1324;56981,82433;
1325;56981,82433;
1326;56981,82433;
1327;56981,82433;
1328;56981,82433;
1329;56981,82433;
1330;56981,82433;
1331;56981,82433;
1332;56981,82433;
1333;56981,82433;
1334;56981,82433;
1335;56981,82433;
1336;56981,82433;
1337;56981,82433;
1338;56981,82433;
1339;56981,82433;
1340;56981,82433;
1341;56981,82433;
1342;56981,82433;
1343;56981,82433;
1344;56981,82433;
1345;56981,82433;
1346;56981,82433;
1347;56981,82433;
1348;56981,82433;
1349;56981,82433;
1350;56981,82433;
1351;56981,82433;
1352;56981,82433;
1353;56981,82433;
1354;56981,82433;
1355;56981,82433;
1356;56981,82433;
1357;56981,82433;
1358;56981,82433;
1359;56981,82433;
1360;56981,82433;
1361;56981,82433;
1362;56981,82433;
1363;56981,82433;
1364;56981,82433;
1365;56981,82433;
1366;56981,82433;
1367;56981,82433;
1368;56981,82433;
1369;56981,82433;
1370;56981,82433;
1371;56981,82433;
1372;56981,82433;
1373;56981,82433;
1374;56981,82433;
1375;56981,82433;
1376;56981,82433;
1377;56981,82433;
1378;56981,82433;
1379;56981,82433;
1380;56981,82433;
1381;56981,82433;
1382;56981,82433;
1383;56981,82433;
1384;56981,82433;
1385;56981,82433;
1386;56981,82433;
1387;56981,82433;
1388;56981,82433;
1389;56981,82433;
1390;56981,82433;
1391;56981,82433;
1392;56981,82433;
1393;56981,82433;
1394;56981,82433;
1395;56981,82433;
1396;56981,82433;
1397;56981,82433;
1398;56981,82433;
1399;56981,82433;
1400;56981,82433;
1401;56981,82433;
1402;56981,82433;
1403;56981,82433;
1404;56981,82433;
1405;56981,82433;
1406;56981,82433;
1407;56981,82433;
1408;56981,82433;
1409;56981,82433;
1410;56981,82433;
1411;56981,82433;
1412;56981,82433;
1413;56981,82433;
1414;56981,82433;
1415;56981,82433;
1416;56981,82433;
1417;56981,82433;
1418;56981,82433;
1419;56981,82433;
1420;56981,82433;
1421;56981,82433;
1422;56981,82433;
1423;56981,82433;
1424;56981,82433;
1425;56981,82433;
1426;56981,82433;
1427;56981,82433;
1428;56981,82433;
1429;56981,82433;
1430;56981,82433;
1431;56981,82433;
1432;56981,82433;
1433;56981,82433;
1434;56981,82433;
1435;56981,82433;
1436;56981,82433;
1437;56981,82433;
1438;56981,82433;
1439;56981,82433;
1440;56981,82433;
1441;56981,82433;
1442;56981,82433;
1443;56981,82433;
1444;56981,82433;
1445;56981,82433;
1446;56981,82433;
1447;56981,82433;
1448;56981,82433;
1449;56981,82433;
1450;56981,82433;
1451;56981,82433;
1452;56981,82433;
1453;56981,82433;
1454;56981,82433;
1455;56981,82433;
1456;56981,82433;
1457;56981,82433;
1458;56981,82433;
1459;56981,82433;
1460;56981,82433;
1461;56981,82433;
1462;56981,82433;
1463;56981,82433;
1464;56981,82433;
1465;56981,82433;
1466;56981,82433;
1467;56981,82433;
1468;56981,82433;
1469;56981,82433;
1470;56981,82433;
1471;56981,82433;
1472;56981,82433;
1473;56981,82433;
1474;56981,82433;
1475;56981,82433;
1476;56981,82433;
1477;56981,82433;
1478;56981,82433;
1479;56981,82433;
1480;56981,82433;
1481;56981,82433;
1482;56981,82433;
1483;56981,82433;
1484;56981,82433;
1485;56981,82433;
1486;56981,82433;
1487;56981,82433;
1488;56981,82433;
1489;56981,82433;
1490;56981,82433;
1491;56981,82433;
1492;56981,82433;
1493;56981,82433;
